# N=10000  K per pct: 99:0.01668 95:0.01147 90:0.00989 80:0.00727 70:0.00516 60:0.00338 50:0.00219 40:0.00166 30:0.00132 20:0.00106 10:0.00073 5:0.00050
timestep,thr0.15_pct99,thr0.15_pct95,thr0.15_pct90,thr0.15_pct80,thr0.15_pct70,thr0.15_pct60,thr0.15_pct50,thr0.15_pct40,thr0.15_pct30,thr0.15_pct20,thr0.15_pct10,thr0.15_pct5,thr0.175_pct99,thr0.175_pct95,thr0.175_pct90,thr0.175_pct80,thr0.175_pct70,thr0.175_pct60,thr0.175_pct50,thr0.175_pct40,thr0.175_pct30,thr0.175_pct20,thr0.175_pct10,thr0.175_pct5
1640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9820,1.6640,0.0000,0.8020,0.0000,0.6760,0.0000,0.0000,0.7760,2.8000
1641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9860,1.6740,0.0000,0.8040,0.0000,0.6780,0.0000,0.0000,0.7700,2.8080
1642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9960,1.6460,0.0000,0.8120,0.0000,0.6780,0.0000,0.0000,0.7740,2.8480
1643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9840,1.6020,0.0000,0.8120,0.0000,0.6880,0.0000,0.0000,0.7840,2.8720
1644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9780,1.6180,0.0000,0.7960,0.0000,0.7060,0.0000,0.0000,0.7600,2.8480
1645,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9760,1.6140,0.0000,0.8020,0.0000,0.6920,0.0000,0.0000,0.7760,2.8880
1646,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9840,1.5840,0.0000,0.8100,0.0000,0.6980,0.0000,0.0000,0.7760,2.8960
1647,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9820,1.5920,0.0000,0.8120,0.0000,0.7240,0.0000,0.0000,0.7600,2.9440
1648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9860,1.6160,0.0000,0.7920,0.0000,0.7040,0.0000,0.0000,0.7800,2.9200
1649,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9860,1.6060,0.0000,0.7940,0.0000,0.7180,0.0000,0.0000,0.7780,2.9380
1650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9920,1.6300,0.0000,0.8180,0.0000,0.7280,0.0000,0.0000,0.7740,2.9580
1651,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0020,1.5980,0.0000,0.8060,0.0000,0.7320,0.0000,0.0000,0.7880,2.9680
1652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.5920,0.0000,0.8020,0.0000,0.7380,0.0000,0.0000,0.8100,2.9800
1653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9940,1.6440,0.0000,0.8120,0.0000,0.7440,0.0000,0.0000,0.7800,2.9580
1654,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0060,1.6160,0.0000,0.8260,0.0000,0.7480,0.0000,0.0000,0.8060,2.9900
1655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0080,1.6000,0.0000,0.8340,0.0000,0.7520,0.0000,0.0000,0.7980,2.9960
1656,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9920,1.6440,0.0000,0.8300,0.0000,0.7560,0.0000,0.0000,0.8100,2.9920
1657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0040,1.6500,0.0000,0.8180,0.0000,0.7640,0.0000,0.0000,0.8200,2.9880
1658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0060,1.6320,0.0000,0.8580,0.0000,0.7680,0.0000,0.0000,0.8120,3.0240
1659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9740,1.6480,0.0000,0.8620,0.0000,0.7640,0.0000,0.0000,0.7900,3.0180
1660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9780,1.6820,0.0000,0.8240,0.0000,0.7620,0.0000,0.0000,0.8140,3.0160
1661,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9820,1.6960,0.0000,0.8440,0.0000,0.7640,0.0000,0.0000,0.8240,3.0320
1662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9640,1.7100,0.0000,0.8640,0.0000,0.7780,0.0000,0.0000,0.7900,3.0420
1663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9680,1.7320,0.0000,0.8260,0.0000,0.7640,0.0000,0.0000,0.8040,3.0420
1664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9820,1.7400,0.0000,0.8360,0.0000,0.7660,0.0000,0.0000,0.8080,3.0320
1665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9660,1.7540,0.0000,0.8440,0.0000,0.7760,0.0000,0.0000,0.8100,3.0560
1666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9780,1.7580,0.0000,0.8280,0.0000,0.7840,0.0000,0.0000,0.8220,3.0580
1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9700,1.7520,0.0000,0.8560,0.0000,0.7580,0.0000,0.0000,0.7940,3.0400
1668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9780,1.7640,0.0000,0.8280,0.0000,0.7680,0.0000,0.0000,0.7840,3.0420
1669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9880,1.7540,0.0000,0.8320,0.0000,0.7760,0.0000,0.0000,0.8180,3.0380
1670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,1.7120,0.0000,0.8540,0.0000,0.7720,0.0000,0.0000,0.7880,3.0740
1671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9580,1.7260,0.0000,0.8560,0.0000,0.7680,0.0000,0.0000,0.7520,3.0580
1672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9800,1.6920,0.0000,0.8560,0.0000,0.7560,0.0000,0.0000,0.7920,3.0340
1673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9860,1.6760,0.0000,0.8920,0.0000,0.7720,0.0000,0.0000,0.7920,3.0520
1674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9660,1.6800,0.0000,0.8700,0.0000,0.7680,0.0000,0.0000,0.7600,3.0980
1675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9780,1.6560,0.0000,0.8640,0.0000,0.7580,0.0000,0.0000,0.7520,3.0600
1676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9760,1.6400,0.0000,0.9100,0.0000,0.7480,0.0000,0.0000,0.7540,3.0680
1677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9580,1.6680,0.0000,0.8940,0.0000,0.7720,0.0000,0.0000,0.7620,3.0860
1678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9500,1.6280,0.0000,0.8860,0.0000,0.7700,0.0000,0.0000,0.7600,3.0980
1679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9560,1.6180,0.0000,0.9000,0.0000,0.7700,0.0000,0.0000,0.7420,3.1180
1680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9540,1.6460,0.0000,0.9120,0.0000,0.7800,0.0000,0.0000,0.7600,3.0680
1681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9460,1.6200,0.0000,0.8960,0.0000,0.7860,0.0000,0.0000,0.7740,3.0660
1682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9380,1.6220,0.0000,0.8820,0.0000,0.7820,0.0000,0.0000,0.7340,3.1180
1683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9320,1.6580,0.0000,0.8720,0.0000,0.8000,0.0000,0.0000,0.7400,3.0680
1684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9120,1.6220,0.0000,0.8860,0.0000,0.7960,0.0000,0.0000,0.7660,3.0080
1685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9160,1.6320,0.0000,0.8920,0.0000,0.7980,0.0000,0.0000,0.7540,3.0300
1686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9160,1.6700,0.0000,0.8520,0.0000,0.8200,0.0000,0.0000,0.7260,2.9720
1687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9020,1.6500,0.0000,0.8620,0.0000,0.8040,0.0000,0.0000,0.7360,2.9080
1688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9040,1.6580,0.0000,0.8800,0.0000,0.8060,0.0000,0.0000,0.7260,2.8720
1689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9140,1.6780,0.0000,0.8540,0.0000,0.8180,0.0000,0.0000,0.7340,2.7880
1690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8660,1.6580,0.0000,0.8500,0.0000,0.8220,0.0000,0.0000,0.7180,2.7520
1691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8820,1.6980,0.0000,0.8560,0.0000,0.8160,0.0000,0.0000,0.7040,2.7320
1692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8860,1.7220,0.0000,0.8700,0.0000,0.8240,0.0000,0.0000,0.7300,2.6220
1693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8400,1.6580,0.0000,0.8620,0.0000,0.8240,0.0000,0.0000,0.7080,2.5720
1694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8500,1.6900,0.0000,0.8500,0.0000,0.8280,0.0000,0.0000,0.6780,2.5760
1695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8440,1.7520,0.0000,0.8460,0.0000,0.8360,0.0000,0.0000,0.6920,2.4800
1696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8060,1.6960,0.0000,0.8600,0.0000,0.8300,0.0000,0.0000,0.6920,2.4360
1697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8120,1.6940,0.0000,0.8280,0.0000,0.8300,0.0000,0.0000,0.6640,2.4180
1698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8000,1.7620,0.0000,0.8040,0.0000,0.8420,0.0000,0.0000,0.6680,2.3740
1699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7560,1.7440,0.0000,0.8160,0.0000,0.8260,0.0000,0.0000,0.6580,2.3060
1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7880,1.7660,0.0000,0.7800,0.0000,0.8280,0.0000,0.0000,0.6460,2.2820
1701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7700,1.7780,0.0000,0.7400,0.0000,0.8300,0.0000,0.0000,0.6420,2.2100
1702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7360,1.7780,0.0000,0.7200,0.0000,0.8460,0.0000,0.0000,0.6100,2.1980
1703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7620,1.7960,0.0000,0.7080,0.0000,0.8260,0.0000,0.0000,0.5960,2.1460
1704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7420,1.8600,0.0000,0.6720,0.0000,0.8360,0.0000,0.0000,0.5960,2.0420
1705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,1.8300,0.0000,0.6540,0.0000,0.8400,0.0000,0.0000,0.5760,2.0220
1706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7260,1.8680,0.0000,0.6260,0.0000,0.8680,0.0000,0.0000,0.5480,1.9800
1707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7160,1.8780,0.0000,0.6100,0.0000,0.8520,0.0000,0.0000,0.5540,1.8880
1708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7040,1.8740,0.0000,0.6020,0.0000,0.8560,0.0000,0.0000,0.5440,1.8380
1709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,1.9000,0.0000,0.5660,0.0000,0.8640,0.0000,0.0000,0.5160,1.8380
1710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6980,1.9000,0.0000,0.5620,0.0000,0.8560,0.0000,0.0000,0.5180,1.7840
1711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6760,1.9100,0.0000,0.5700,0.0000,0.8720,0.0000,0.0000,0.5080,1.7440
1712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6860,1.9440,0.0000,0.5520,0.0000,0.8700,0.0000,0.0000,0.5020,1.6980
1713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6740,1.9700,0.0000,0.5400,0.0000,0.8620,0.0000,0.0000,0.5060,1.6980
1714,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,1.9420,0.0000,0.5340,0.0000,0.8620,0.0000,0.0000,0.5080,1.6880
1715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6660,1.9660,0.0000,0.5220,0.0000,0.8640,0.0000,0.0000,0.4980,1.6740
1716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6700,1.9820,0.0000,0.5200,0.0000,0.8320,0.0000,0.0000,0.5060,1.6580
1717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6520,2.0200,0.0000,0.5060,0.0000,0.8440,0.0000,0.0000,0.5000,1.6680
1718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6300,2.0220,0.0000,0.4980,0.0000,0.8500,0.0000,0.0000,0.4880,1.6620
1719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6400,2.0380,0.0000,0.5020,0.0000,0.8520,0.0000,0.0000,0.4940,1.6500
1720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6360,2.0860,0.0000,0.4800,0.0000,0.8460,0.0000,0.0000,0.4900,1.6340
1721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6280,2.0900,0.0000,0.4740,0.0000,0.8420,0.0000,0.0000,0.4760,1.6260
1722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6160,2.0860,0.0000,0.4620,0.0000,0.8360,0.0000,0.0000,0.4840,1.6180
1723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6260,2.1160,0.0000,0.4480,0.0000,0.8480,0.0000,0.0000,0.4880,1.6160
1724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6280,2.1580,0.0000,0.4500,0.0000,0.8400,0.0000,0.0000,0.4640,1.6220
1725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,2.1440,0.0000,0.4300,0.0000,0.8240,0.0000,0.0000,0.4580,1.5840
1726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6040,2.1600,0.0000,0.4160,0.0000,0.8320,0.0000,0.0000,0.4700,1.6200
1727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6160,2.1640,0.0000,0.4340,0.0000,0.8420,0.0000,0.0000,0.4580,1.6360
1728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6200,2.1720,0.0000,0.4140,0.0000,0.8260,0.0000,0.0000,0.4580,1.6040
1729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6160,2.2020,0.0000,0.3900,0.0000,0.8160,0.0000,0.0000,0.4520,1.5960
1730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6160,2.2020,0.0000,0.4160,0.0000,0.8220,0.0000,0.0000,0.4560,1.6260
1731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6280,2.1960,0.0000,0.4000,0.0000,0.8200,0.0000,0.0000,0.4540,1.6240
1732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6240,2.2320,0.0000,0.3780,0.0000,0.8100,0.0000,0.0000,0.4520,1.6280
1733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6080,2.2640,0.0000,0.3920,0.0000,0.8060,0.0000,0.0000,0.4280,1.6200
1734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6160,2.2140,0.0000,0.3980,0.0000,0.8320,0.0000,0.0000,0.4500,1.6180
1735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6140,2.2620,0.0000,0.3980,0.0000,0.8320,0.0000,0.0000,0.4540,1.6360
1736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6060,2.3020,0.0000,0.3900,0.0000,0.8200,0.0000,0.0000,0.4300,1.6040
1737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6000,2.2940,0.0000,0.3860,0.0000,0.8180,0.0000,0.0000,0.4280,1.5980
1738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6020,2.3180,0.0000,0.3940,0.0000,0.8180,0.0000,0.0000,0.4500,1.6060
1739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5860,2.3300,0.0000,0.4000,0.0000,0.8100,0.0000,0.0000,0.4400,1.6380
1740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5860,2.3180,0.0000,0.3920,0.0000,0.8240,0.0000,0.0000,0.4240,1.5860
1741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5880,2.3960,0.0000,0.4020,0.0000,0.8280,0.0000,0.0000,0.4380,1.5880
1742,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5700,2.3480,0.0000,0.4060,0.0000,0.8200,0.0000,0.0000,0.4380,1.6040
1743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5840,2.3520,0.0000,0.4040,0.0000,0.8160,0.0000,0.0000,0.4360,1.6040
1744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5860,2.3960,0.0000,0.4040,0.0000,0.8100,0.0000,0.0000,0.4340,1.5760
1745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5660,2.3920,0.0000,0.4060,0.0000,0.8100,0.0000,0.0000,0.4340,1.5760
1746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5760,2.3880,0.0000,0.4080,0.0000,0.7960,0.0000,0.0000,0.4460,1.5940
1747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5940,2.4420,0.0000,0.4060,0.0000,0.8020,0.0000,0.0000,0.4600,1.5920
1748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5740,2.4260,0.0000,0.4060,0.0000,0.7940,0.0000,0.0000,0.4280,1.5760
1749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5720,2.4540,0.0000,0.4000,0.0000,0.7920,0.0000,0.0000,0.4320,1.5500
1750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5780,2.4900,0.0000,0.4020,0.0000,0.7540,0.0000,0.0000,0.4520,1.5960
